date,league,game_id,athlete_id,player,matchup,proj,sd,median,l10,grade_line,p_grade,gap,model,actual,line_lo,p_lo,boarded
2025-11-13,NBA,401810082,4869342.0,Dyson Daniels,ATL vs UTAH,22.28,8.0,22.0,21.8,24.5,0.387,0.48,v1-backfill,7.0,,,
2025-11-13,NBA,401810081,4888725.0,Ryan Dunn,PHX vs IND,15.65,7.07,15.0,15.8,17.5,0.3931,0.15,v1-backfill,6.0,,,
2025-11-13,NBA,401810081,5106060.0,Jarace Walker,IND vs PHX,17.21,7.36,17.0,19.6,19.5,0.3737,2.39,v1-backfill,8.0,,,
2025-11-13,NBA,401810082,5211175.0,Zaccharie Risacher,ATL vs UTAH,18.59,7.51,18.0,16.7,20.5,0.3961,1.89,v1-backfill,16.0,,,
2025-11-14,NBA,401809784,3202.0,Kevin Durant,HOU vs POR,30.94,8.78,30.0,32.4,32.5,0.4267,1.46,v1-backfill,38.0,,,
2025-11-14,NBA,401809789,3975.0,Stephen Curry,GS vs SA,34.63,9.9,34.0,34.5,36.5,0.422,0.13,v1-backfill,55.0,,,
2025-11-14,NBA,401809786,3978.0,DeMar DeRozan,SAC vs MIN,23.14,8.06,23.0,25.1,25.5,0.3811,1.96,v1-backfill,14.0,,,
2025-11-14,NBA,401809788,3992.0,James Harden,LAC vs DAL,39.8,10.02,39.0,37.8,41.5,0.4298,2.0,v1-backfill,66.0,,,
2025-11-14,NBA,401809784,3995.0,Jrue Holiday,POR vs HOU,29.4,8.66,29.0,31.2,31.5,0.4007,1.8,v1-backfill,23.0,,,
2025-11-14,NBA,401809789,6578.0,Harrison Barnes,SA vs GS,15.71,7.21,15.0,17.3,17.5,0.3985,1.59,v1-backfill,12.0,,,
2025-11-14,NBA,401809789,6589.0,Draymond Green,GS vs SA,18.03,7.34,18.0,16.9,20.5,0.3637,1.13,v1-backfill,22.0,,,
2025-11-14,NBA,401809786,3032976.0,Rudy Gobert,MIN vs SAC,22.17,8.07,22.0,23.1,24.5,0.3826,0.93,v1-backfill,20.0,,,
2025-11-14,NBA,401809785,3032977.0,Giannis Antetokounmpo,MIL vs CHA,49.16,11.0,49.0,51.5,51.5,0.4124,2.34,v1-backfill,50.0,,,
2025-11-14,NBA,401809786,3032979.0,Dennis Schroder,SAC vs MIN,18.23,7.95,18.0,20.0,20.5,0.3837,1.77,v1-backfill,26.0,,,
2025-11-14,NBA,401809781,3059319.0,Andrew Wiggins,MIA vs NY,25.73,8.17,25.0,26.1,27.5,0.4109,0.37,v1-backfill,25.0,,,
2025-11-14,NBA,401809786,3064440.0,Zach LaVine,SAC vs MIN,26.75,8.5,26.0,29.4,28.5,0.4151,2.65,v1-backfill,34.0,,,
2025-11-14,NBA,401809786,3064514.0,Julius Randle,MIN vs SAC,37.35,9.25,37.0,39.4,39.5,0.4045,2.05,v1-backfill,42.0,,,
2025-11-14,NBA,401809783,3133603.0,Kelly Oubre Jr.,PHI vs DET,24.82,8.09,24.0,25.8,26.5,0.4145,0.98,v1-backfill,5.0,,,
2025-11-14,NBA,401809785,3133628.0,Myles Turner,MIL vs CHA,20.16,7.56,20.0,21.4,22.5,0.3746,1.24,v1-backfill,22.0,,,
2025-11-14,NBA,401809781,3136195.0,Karl-Anthony Towns,NY vs MIA,38.9,9.79,38.0,36.5,40.5,0.4323,2.4,v1-backfill,54.0,,,
2025-11-14,NBA,401809781,3147657.0,Mikal Bridges,NY vs MIA,27.26,8.68,27.0,24.8,29.5,0.3945,2.46,v1-backfill,25.0,,,
2025-11-14,NBA,401809783,3157465.0,Duncan Robinson,DET vs PHI,23.2,7.89,23.0,17.5,25.5,0.3813,5.7,v1-backfill,24.0,,,
2025-11-14,NBA,401809788,3908845.0,John Collins,LAC vs DAL,20.23,7.56,20.0,17.3,22.5,0.378,2.93,v1-backfill,11.0,,,
2025-11-14,NBA,401809786,3934673.0,Donte DiVincenzo,MIN vs SAC,20.59,7.82,20.0,21.8,22.5,0.4001,1.21,v1-backfill,31.0,,,
2025-11-14,NBA,401809781,3934719.0,OG Anunoby,NY vs MIA,27.46,8.5,27.0,23.8,29.5,0.4017,3.66,v1-backfill,5.0,,,
2025-11-14,NBA,401809788,3936099.0,Derrick Jones Jr.,LAC vs DAL,16.94,7.29,16.0,14.2,18.5,0.4121,2.74,v1-backfill,19.0,,,
2025-11-14,NBA,401809788,4017837.0,Ivica Zubac,LAC vs DAL,30.21,8.8,30.0,27.8,32.5,0.3938,2.41,v1-backfill,40.0,,,
2025-11-14,NBA,401809782,4066320.0,Desmond Bane,ORL vs BKN,27.91,8.69,27.0,23.6,29.5,0.4244,4.31,v1-backfill,26.0,,,
2025-11-14,NBA,401809785,4066383.0,Miles Bridges,CHA vs MIL,33.88,9.25,33.0,33.2,35.5,0.4277,0.68,v1-backfill,41.0,,,
2025-11-14,NBA,401809787,4066648.0,Rui Hachimura,LAL vs NO,18.88,7.54,18.0,21.3,20.5,0.4114,2.42,v1-backfill,18.0,,,
2025-11-14,NBA,401809785,4277811.0,Collin Sexton,CHA vs MIL,24.12,8.0,24.0,23.4,26.5,0.3791,0.72,v1-backfill,19.0,,,
2025-11-14,NBA,401809787,4277813.0,Herbert Jones,NO vs LAL,17.25,7.16,17.0,15.0,19.5,0.3726,2.25,v1-backfill,21.0,,,
2025-11-14,NBA,401809785,4277843.0,Gary Trent Jr.,MIL vs CHA,11.98,6.64,11.0,12.1,13.5,0.4062,0.12,v1-backfill,9.0,,,
2025-11-14,NBA,401809782,4277847.0,Wendell Carter Jr.,ORL vs BKN,25.82,8.24,25.0,22.6,27.5,0.4158,3.22,v1-backfill,15.0,,,
2025-11-14,NBA,401809781,4278053.0,Davion Mitchell,MIA vs NY,20.05,7.27,20.0,19.7,22.5,0.364,0.35,v1-backfill,26.0,,,
2025-11-14,NBA,401809782,4278067.0,Nic Claxton,BKN vs ORL,27.3,8.51,27.0,26.3,29.5,0.3944,1.0,v1-backfill,21.0,,,
2025-11-14,NBA,401809782,4278104.0,Michael Porter Jr.,BKN vs ORL,33.83,9.3,33.0,33.1,35.5,0.4256,0.73,v1-backfill,42.0,,,
2025-11-14,NBA,401809788,4278594.0,Naji Marshall,DAL vs LAC,19.27,7.86,19.0,18.3,21.5,0.3846,0.97,v1-backfill,38.0,,,
2025-11-14,NBA,401809789,4395630.0,Devin Vassell,SA vs GS,17.7,7.42,17.0,19.5,19.5,0.4004,1.8,v1-backfill,16.0,,,
2025-11-14,NBA,401809783,4397014.0,Quentin Grimes,PHI vs DET,25.07,8.3,25.0,26.5,27.5,0.3808,1.43,v1-backfill,15.0,,,
2025-11-14,NBA,401809787,4397136.0,Saddiq Bey,NO vs LAL,20.76,8.02,20.0,18.3,22.5,0.4108,2.46,v1-backfill,25.0,,,
2025-11-14,NBA,401809785,4397475.0,AJ Green,MIL vs CHA,13.64,6.89,13.0,15.1,15.5,0.3897,1.46,v1-backfill,15.0,,,
2025-11-14,NBA,401809787,4397688.0,Trey Murphy III,NO vs LAL,30.46,9.18,30.0,29.6,32.5,0.4086,0.86,v1-backfill,42.0,,,
2025-11-14,NBA,401809786,4431671.0,Jaden McDaniels,MIN vs SAC,24.32,8.17,24.0,25.2,26.5,0.3912,0.88,v1-backfill,20.0,,,
2025-11-14,NBA,401809783,4431678.0,Tyrese Maxey,PHI vs DET,44.07,10.12,44.0,45.0,46.5,0.4017,0.93,v1-backfill,41.0,,,
2025-11-14,NBA,401809784,4431736.0,Toumani Camara,POR vs HOU,19.03,7.46,18.0,19.9,20.5,0.4187,0.87,v1-backfill,19.0,,,
2025-11-14,NBA,401809788,4432582.0,Max Christie,DAL vs LAC,21.4,7.52,21.0,20.7,23.5,0.3859,0.7,v1-backfill,17.0,,,
2025-11-14,NBA,401809781,4432848.0,Jaime Jaquez Jr.,MIA vs NY,28.6,8.84,28.0,29.8,30.5,0.4116,1.2,v1-backfill,39.0,,,
2025-11-14,NBA,401809784,4433192.0,Tari Eason,HOU vs POR,17.64,7.43,17.0,19.2,19.5,0.3975,1.56,v1-backfill,10.0,,,
2025-11-14,NBA,401809782,4566434.0,Franz Wagner,ORL vs BKN,35.57,9.17,35.0,32.3,37.5,0.4133,3.27,v1-backfill,36.0,,,
2025-11-14,NBA,401809785,4591725.0,Ryan Rollins,MIL vs CHA,25.87,8.34,25.0,28.3,27.5,0.4194,2.43,v1-backfill,32.0,,,
2025-11-14,NBA,401809789,4592479.0,Julian Champagnie,SA vs GS,13.52,7.05,13.0,16.2,15.5,0.3856,2.68,v1-backfill,16.0,,,
2025-11-14,NBA,401809785,4602025.0,Sion James,CHA vs MIL,13.8,6.77,13.0,12.8,15.5,0.3974,1.0,v1-backfill,22.0,,,
2025-11-14,NBA,401809784,4683021.0,Deni Avdija,POR vs HOU,36.03,9.31,35.0,37.9,37.5,0.4343,1.87,v1-backfill,36.0,,,
2025-11-14,NBA,401809783,4683771.0,Ronald Holland II,DET vs PHI,20.76,7.49,20.0,13.3,22.5,0.4049,7.46,v1-backfill,16.0,,,
2025-11-14,NBA,401809784,4684740.0,Amen Thompson,HOU vs POR,28.46,8.69,28.0,29.3,30.5,0.4035,0.84,v1-backfill,25.0,,,
2025-11-14,NBA,401809789,4709138.0,Brandin Podziemski,GS vs SA,19.52,7.62,19.0,20.9,21.5,0.394,1.38,v1-backfill,16.0,,,
2025-11-14,NBA,401809782,4712849.0,Anthony Black,ORL vs BKN,19.49,7.49,19.0,17.6,21.5,0.3903,1.89,v1-backfill,4.0,,,
2025-11-14,NBA,401809789,4845367.0,Stephon Castle,SA vs GS,31.03,8.72,30.0,32.7,32.5,0.43,1.67,v1-backfill,28.0,,,
2025-11-14,NBA,401809784,4871144.0,Alperen Sengun,HOU vs POR,37.93,9.62,37.0,39.4,39.5,0.4322,1.47,v1-backfill,44.0,,,
2025-11-14,NBA,401809784,4914336.0,Shaedon Sharpe,POR vs HOU,27.28,8.42,27.0,28.4,29.5,0.3924,1.12,v1-backfill,30.0,,,
2025-11-14,NBA,401809788,5041939.0,Cooper Flagg,DAL vs LAC,27.06,8.65,27.0,25.3,29.5,0.385,1.76,v1-backfill,21.0,,,
2025-11-14,NBA,401809785,5061575.0,Kon Knueppel,CHA vs MIL,27.72,8.84,27.0,26.7,29.5,0.4168,1.02,v1-backfill,38.0,,,
2025-11-14,NBA,401809789,5104157.0,Victor Wembanyama,SA vs GS,40.64,10.29,40.0,41.9,42.5,0.4252,1.26,v1-backfill,42.0,,,
2025-11-14,NBA,401809784,5105565.0,Donovan Clingan,POR vs HOU,17.31,7.41,17.0,18.6,19.5,0.3799,1.29,v1-backfill,17.0,,,
2025-11-14,NBA,401809783,5124612.0,VJ Edgecombe,PHI vs DET,23.84,8.11,23.0,23.3,25.5,0.4158,0.54,v1-backfill,28.0,,,
2025-11-14,NBA,401809787,5144091.0,Jeremiah Fears,NO vs LAL,21.29,7.75,21.0,20.0,23.5,0.3838,1.29,v1-backfill,26.0,,,
2025-11-15,NBA,401810087,3032976.0,Rudy Gobert,MIN vs DEN,21.64,7.91,21.0,24.0,23.5,0.4035,2.36,v1-backfill,10.0,,,
2025-11-15,NBA,401810086,3032977.0,Giannis Antetokounmpo,MIL vs LAL,48.88,10.96,48.0,50.9,50.5,0.4384,2.02,v1-backfill,47.0,,,
2025-11-15,NBA,401810087,3064290.0,Aaron Gordon,DEN vs MIN,28.21,9.09,28.0,26.7,30.5,0.3969,1.51,v1-backfill,34.0,,,
2025-11-15,NBA,401810087,3064514.0,Julius Randle,MIN vs DEN,37.02,9.22,36.0,39.5,38.5,0.4333,2.48,v1-backfill,40.0,,,
2025-11-15,NBA,401810087,3112335.0,Nikola Jokic,DEN vs MIN,54.32,11.61,54.0,53.7,56.5,0.4223,0.62,v1-backfill,50.0,,,
2025-11-15,NBA,401810086,3133628.0,Myles Turner,MIL vs LAL,20.16,7.56,20.0,21.5,22.5,0.3742,1.34,v1-backfill,12.0,,,
2025-11-15,NBA,401810083,3146557.0,Jock Landale,MEM vs CLE,18.97,7.28,18.0,19.3,20.5,0.4132,0.33,v1-backfill,11.0,,,
2025-11-15,NBA,401810085,3149673.0,Pascal Siakam,IND vs TOR,36.39,9.62,36.0,35.3,38.5,0.4099,1.09,v1-backfill,37.0,,,
2025-11-15,NBA,401810083,3908809.0,Donovan Mitchell,CLE vs MEM,40.0,10.03,39.0,40.7,41.5,0.4379,0.7,v1-backfill,40.0,,,
2025-11-15,NBA,401810085,3913176.0,Brandon Ingram,TOR vs IND,30.09,8.63,30.0,30.1,32.5,0.3862,0.01,v1-backfill,26.0,,,
2025-11-15,NBA,401810087,3934673.0,Donte DiVincenzo,MIN vs DEN,20.94,7.89,20.0,23.2,22.5,0.4186,2.26,v1-backfill,17.0,,,
2025-11-15,NBA,401810087,3936299.0,Jamal Murray,DEN vs MIN,33.59,9.24,33.0,32.7,35.5,0.4148,0.89,v1-backfill,41.0,,,
2025-11-15,NBA,401810083,4065732.0,De'Andre Hunter,CLE vs MEM,26.28,8.24,26.0,26.9,28.5,0.3902,0.62,v1-backfill,15.0,,,
2025-11-15,NBA,401810083,4066328.0,Jarrett Allen,CLE vs MEM,25.3,8.44,25.0,26.8,27.5,0.3933,1.5,v1-backfill,24.0,,,
2025-11-15,NBA,401810084,4066383.0,Miles Bridges,CHA vs OKC,33.84,9.28,33.0,33.9,35.5,0.4259,0.06,v1-backfill,23.0,,,
2025-11-15,NBA,401810086,4066457.0,Austin Reaves,LAL vs MIL,39.96,10.38,39.0,41.8,41.5,0.4381,1.84,v1-backfill,39.0,,,
2025-11-15,NBA,401810083,4066757.0,Sam Merrill,CLE vs MEM,17.2,7.24,17.0,17.6,19.5,0.3713,0.4,v1-backfill,18.0,,,
2025-11-15,NBA,401810084,4222252.0,Isaiah Hartenstein,OKC vs CHA,27.34,8.87,27.0,28.3,29.5,0.4001,0.96,v1-backfill,29.0,,,
2025-11-15,NBA,401810084,4277811.0,Collin Sexton,CHA vs OKC,22.12,7.78,22.0,23.4,24.5,0.3757,1.28,v1-backfill,20.0,,,
2025-11-15,NBA,401810086,4277843.0,Gary Trent Jr.,MIL vs LAL,10.61,6.49,10.0,12.2,12.5,0.3812,1.59,v1-backfill,14.0,,,
2025-11-15,NBA,401810083,4277961.0,Jaren Jackson Jr.,MEM vs CLE,23.71,7.85,23.0,23.9,25.5,0.4065,0.19,v1-backfill,33.0,,,
2025-11-15,NBA,401810084,4278073.0,Shai Gilgeous-Alexander,OKC vs CHA,42.41,9.84,42.0,42.3,44.5,0.4124,0.11,v1-backfill,44.0,,,
2025-11-15,NBA,401810083,4279888.0,Ja Morant,MEM vs CLE,30.36,8.91,30.0,29.7,32.5,0.4014,0.66,v1-backfill,10.0,,,
2025-11-15,NBA,401810085,4395625.0,RJ Barrett,TOR vs IND,27.54,8.45,27.0,27.1,29.5,0.4045,0.44,v1-backfill,32.0,,,
2025-11-15,NBA,401810085,4395724.0,Immanuel Quickley,TOR vs IND,27.04,8.51,26.0,26.1,28.5,0.4291,0.94,v1-backfill,22.0,,,
2025-11-15,NBA,401810087,4396971.0,Naz Reid,MIN vs DEN,17.1,7.38,17.0,20.0,19.5,0.3682,2.9,v1-backfill,28.0,,,
2025-11-15,NBA,401810086,4397475.0,AJ Green,MIL vs LAL,13.32,6.77,13.0,14.2,15.5,0.3694,0.88,v1-backfill,18.0,,,
2025-11-15,NBA,401810087,4431671.0,Jaden McDaniels,MIN vs DEN,23.62,7.98,23.0,26.0,25.5,0.4035,2.38,v1-backfill,22.0,,,
2025-11-15,NBA,401810083,4432158.0,Evan Mobley,CLE vs MEM,31.04,8.75,30.0,32.3,32.5,0.4307,1.26,v1-backfill,39.0,,,
2025-11-15,NBA,401810085,4433134.0,Scottie Barnes,TOR vs IND,32.99,9.39,32.0,33.3,34.5,0.4331,0.31,v1-backfill,31.0,,,
2025-11-15,NBA,401810084,4576060.0,Ryan Kalkbrenner,CHA vs OKC,17.02,7.34,17.0,16.7,19.5,0.3633,0.32,v1-backfill,20.0,,,
2025-11-15,NBA,401810086,4591725.0,Ryan Rollins,MIL vs LAL,26.57,8.42,26.0,28.9,28.5,0.4059,2.33,v1-backfill,14.0,,,
2025-11-15,NBA,401810083,4593125.0,Santi Aldama,MEM vs CLE,21.78,7.56,21.0,23.1,23.5,0.4063,1.32,v1-backfill,25.0,,,
2025-11-15,NBA,401810084,4683692.0,Cason Wallace,OKC vs CHA,13.82,6.81,13.0,13.7,15.5,0.399,0.12,v1-backfill,16.0,,,
2025-11-15,NBA,401810084,4900671.0,Ajay Mitchell,OKC vs CHA,24.32,7.99,24.0,23.9,26.5,0.3887,0.42,v1-backfill,24.0,,,
2025-11-15,NBA,401810083,4903027.0,Cedric Coward,MEM vs CLE,22.44,7.78,22.0,22.8,24.5,0.3919,0.36,v1-backfill,20.0,,,
2025-11-15,NBA,401810084,5061575.0,Kon Knueppel,CHA vs OKC,28.31,8.9,28.0,28.7,30.5,0.3993,0.39,v1-backfill,15.0,,,
2025-11-15,NBA,401810085,5106060.0,Jarace Walker,IND vs TOR,18.34,7.57,18.0,18.8,20.5,0.3837,0.46,v1-backfill,18.0,,,
2025-11-15,NBA,401810083,5112087.0,Jaylen Wells,MEM vs CLE,15.59,7.02,15.0,15.1,17.5,0.3892,0.49,v1-backfill,10.0,,,
2025-11-16,NBA,401810091,3202.0,Kevin Durant,HOU vs ORL,33.31,9.05,33.0,32.7,35.5,0.4007,0.61,v1-backfill,46.0,,,
2025-11-16,NBA,401810092,3975.0,Stephen Curry,GS vs NO,35.92,10.15,35.0,37.2,37.5,0.4354,1.28,v1-backfill,17.0,,,
2025-11-16,NBA,401810089,3978.0,DeMar DeRozan,SAC vs SA,21.66,7.96,21.0,23.5,23.5,0.405,1.84,v1-backfill,33.0,,,
2025-11-16,NBA,401810088,3992.0,James Harden,LAC vs BOS,41.74,10.5,41.0,41.6,43.5,0.4303,0.14,v1-backfill,52.0,,,
2025-11-16,NBA,401810095,6478.0,Nikola Vucevic,CHI vs UTAH,29.78,8.87,29.0,28.2,31.5,0.42,1.58,v1-backfill,35.0,,,
2025-11-16,NBA,401810089,6578.0,Harrison Barnes,SA vs SAC,19.06,7.57,19.0,17.2,21.5,0.3693,1.86,v1-backfill,25.0,,,
2025-11-16,NBA,401810092,6589.0,Draymond Green,GS vs NO,17.38,7.28,17.0,17.1,19.5,0.3815,0.28,v1-backfill,24.0,,,
2025-11-16,NBA,401810089,3032979.0,Dennis Schroder,SAC vs SA,16.82,7.75,16.0,19.4,18.5,0.411,2.58,v1-backfill,33.0,,,
2025-11-16,NBA,401810089,3064440.0,Zach LaVine,SAC vs SA,26.82,8.51,26.0,29.5,28.5,0.4185,2.68,v1-backfill,13.0,,,
2025-11-16,NBA,401810088,3078576.0,Derrick White,BOS vs LAC,24.7,8.1,24.0,24.0,26.5,0.4086,0.7,v1-backfill,38.0,,,
2025-11-16,NBA,401810094,3136193.0,Devin Booker,PHX vs ATL,39.7,9.86,39.0,40.9,41.5,0.4244,1.2,v1-backfill,36.0,,,
2025-11-16,NBA,401810089,3155942.0,Domantas Sabonis,SAC vs SA,30.56,8.93,30.0,33.0,32.5,0.4109,2.44,v1-backfill,35.0,,,
2025-11-16,NBA,401810090,3907823.0,Terance Mann,BKN vs WSH,17.74,7.5,17.0,16.8,19.5,0.4039,0.94,v1-backfill,20.0,,,
2025-11-16,NBA,401810088,3908845.0,John Collins,LAC vs BOS,18.19,7.38,18.0,16.6,20.5,0.3733,1.59,v1-backfill,19.0,,,
2025-11-16,NBA,401810088,3917376.0,Jaylen Brown,BOS vs LAC,36.06,9.51,36.0,35.5,38.5,0.3949,0.56,v1-backfill,49.0,,,
2025-11-16,NBA,401810088,4017837.0,Ivica Zubac,LAC vs BOS,30.73,8.84,30.0,30.1,32.5,0.4174,0.63,v1-backfill,30.0,,,
2025-11-16,NBA,401810091,4066320.0,Desmond Bane,ORL vs HOU,28.09,8.71,28.0,24.0,30.5,0.3873,4.09,v1-backfill,34.0,,,
2025-11-16,NBA,401810095,4066336.0,Lauri Markkanen,UTAH vs CHI,37.64,10.19,37.0,38.0,39.5,0.4245,0.36,v1-backfill,56.0,,,
2025-11-16,NBA,401810088,4066354.0,Payton Pritchard,BOS vs LAC,24.72,8.3,24.0,24.2,26.5,0.4117,0.52,v1-backfill,35.0,,,
2025-11-16,NBA,401810095,4066372.0,Kevin Huerter,CHI vs UTAH,23.74,7.94,23.0,21.7,25.5,0.4091,2.04,v1-backfill,16.0,,,
2025-11-16,NBA,401810092,4277813.0,Herbert Jones,NO vs GS,17.89,7.21,17.0,16.2,19.5,0.4084,1.69,v1-backfill,9.0,,,
2025-11-16,NBA,401810091,4277847.0,Wendell Carter Jr.,ORL vs HOU,25.02,8.2,24.0,21.9,26.5,0.4255,3.12,v1-backfill,23.0,,,
2025-11-16,NBA,401810094,4278039.0,Nickeil Alexander-Walker,ATL vs PHX,23.24,7.47,23.0,24.0,25.5,0.3771,0.76,v1-backfill,33.0,,,
2025-11-16,NBA,401810090,4278067.0,Nic Claxton,BKN vs WSH,27.55,8.54,27.0,26.1,29.5,0.4065,1.45,v1-backfill,32.0,,,
2025-11-16,NBA,401810090,4278104.0,Michael Porter Jr.,BKN vs WSH,35.79,9.43,35.0,35.2,37.5,0.4249,0.59,v1-backfill,50.0,,,
2025-11-16,NBA,401810088,4351851.0,Anfernee Simons,BOS vs LAC,19.27,7.71,19.0,20.2,21.5,0.382,0.93,v1-backfill,2.0,,,
2025-11-16,NBA,401810089,4395630.0,Devin Vassell,SA vs SAC,20.69,7.65,20.0,18.2,22.5,0.4028,2.49,v1-backfill,26.0,,,
2025-11-16,NBA,401810092,4397688.0,Trey Murphy III,NO vs GS,31.53,9.33,31.0,29.9,33.5,0.4131,1.63,v1-backfill,30.0,,,
2025-11-16,NBA,401810094,4431680.0,Onyeka Okongwu,ATL vs PHX,25.43,8.39,25.0,25.3,27.5,0.399,0.13,v1-backfill,36.0,,,
2025-11-16,NBA,401810093,4431736.0,Toumani Camara,POR vs DAL,21.73,7.67,21.0,19.0,23.5,0.4054,2.73,v1-backfill,24.0,,,
2025-11-16,NBA,401810093,4432582.0,Max Christie,DAL vs POR,19.53,7.34,19.0,20.3,21.5,0.3905,0.77,v1-backfill,22.0,,,
2025-11-16,NBA,401810091,4432639.0,Jabari Smith Jr.,HOU vs ORL,23.55,8.01,23.0,22.7,25.5,0.4004,0.85,v1-backfill,20.0,,,
2025-11-16,NBA,401810095,4433627.0,Keyonte George,UTAH vs CHI,32.68,9.0,32.0,33.2,34.5,0.4167,0.52,v1-backfill,41.0,,,
2025-11-16,NBA,401810091,4566434.0,Franz Wagner,ORL vs HOU,36.01,9.16,35.0,33.4,37.5,0.4325,2.61,v1-backfill,38.0,,,
2025-11-16,NBA,401810089,4592479.0,Julian Champagnie,SA vs SAC,17.14,7.43,17.0,16.0,19.5,0.3714,1.14,v1-backfill,14.0,,,
2025-11-16,NBA,401810093,4683021.0,Deni Avdija,POR vs DAL,39.03,9.63,38.0,37.8,40.5,0.4364,1.23,v1-backfill,42.0,,,
2025-11-16,NBA,401810091,4684740.0,Amen Thompson,HOU vs ORL,29.74,8.83,29.0,29.1,31.5,0.4179,0.64,v1-backfill,24.0,,,
2025-11-16,NBA,401810094,4701230.0,Jalen Johnson,ATL vs PHX,37.15,9.9,37.0,37.3,39.5,0.4028,0.15,v1-backfill,42.0,,,
2025-11-16,NBA,401810094,4701232.0,Mark Williams,PHX vs ATL,22.64,8.29,22.0,21.9,24.5,0.4079,0.74,v1-backfill,13.0,,,
2025-11-16,NBA,401810092,4709138.0,Brandin Podziemski,GS vs NO,17.42,7.27,17.0,19.2,19.5,0.3835,1.78,v1-backfill,25.0,,,
2025-11-16,NBA,401810089,4845367.0,Stephon Castle,SA vs SAC,34.49,9.08,34.0,32.7,36.5,0.409,1.79,v1-backfill,9.0,,,
2025-11-16,NBA,401810094,4869342.0,Dyson Daniels,ATL vs PHX,19.89,7.83,19.0,21.2,21.5,0.4152,1.31,v1-backfill,30.0,,,
2025-11-16,NBA,401810091,4871144.0,Alperen Sengun,HOU vs ORL,39.49,9.51,39.0,38.1,41.5,0.4129,1.39,v1-backfill,50.0,,,
2025-11-16,NBA,401810094,4888725.0,Ryan Dunn,PHX vs ATL,14.68,7.04,14.0,14.6,16.5,0.3943,0.08,v1-backfill,20.0,,,
2025-11-16,NBA,401810093,4914336.0,Shaedon Sharpe,POR vs DAL,30.93,8.77,30.0,29.2,32.5,0.4258,1.73,v1-backfill,46.0,,,
2025-11-16,NBA,401810093,5041939.0,Cooper Flagg,DAL vs POR,24.8,8.41,24.0,24.4,26.5,0.4167,0.4,v1-backfill,34.0,,,
2025-11-16,NBA,401810093,5105565.0,Donovan Clingan,POR vs DAL,20.5,7.73,20.0,17.9,22.5,0.3939,2.6,v1-backfill,29.0,,,
2025-11-16,NBA,401810092,5144091.0,Jeremiah Fears,NO vs GS,22.08,7.86,22.0,20.8,24.5,0.3749,1.28,v1-backfill,23.0,,,
2025-11-16,NBA,401810090,5160992.0,Alex Sarr,WSH vs BKN,31.27,8.99,31.0,32.6,33.5,0.3983,1.33,v1-backfill,13.0,,,
2025-11-16,NBA,401810090,5174563.0,Kyshawn George,WSH vs BKN,25.0,8.56,24.0,25.7,26.5,0.4276,0.7,v1-backfill,40.0,,,
2025-11-16,NBA,401810094,5211175.0,Zaccharie Risacher,ATL vs PHX,17.06,7.35,17.0,16.5,19.5,0.3656,0.56,v1-backfill,22.0,,,
2025-11-16,NBA,401810090,5238230.0,Tre Johnson,WSH vs BKN,15.8,7.0,15.0,15.7,17.5,0.4003,0.1,v1-backfill,7.0,,,
2025-11-17,NBA,401810098,3992.0,James Harden,LAC vs PHI,43.09,10.68,43.0,42.4,45.5,0.4071,0.69,v1-backfill,39.0,,,
2025-11-17,NBA,401810103,6478.0,Nikola Vucevic,CHI vs DEN,28.52,8.75,28.0,29.2,30.5,0.4071,0.68,v1-backfill,23.0,,,
2025-11-17,NBA,401810099,2595516.0,Norman Powell,MIA vs NY,32.73,9.05,32.0,32.6,34.5,0.4191,0.13,v1-backfill,23.0,,,
2025-11-17,NBA,401810101,3032976.0,Rudy Gobert,MIN vs DAL,20.04,7.79,19.0,21.7,21.5,0.4227,1.66,v1-backfill,28.0,,,
2025-11-17,NBA,401810096,3032977.0,Giannis Antetokounmpo,MIL vs CLE,49.91,11.04,49.0,49.8,51.5,0.44,0.11,v1-backfill,23.0,,,
2025-11-17,NBA,401810099,3059319.0,Andrew Wiggins,MIA vs NY,25.98,8.08,25.0,27.0,27.5,0.4221,1.02,v1-backfill,14.0,,,
2025-11-17,NBA,401810103,3064290.0,Aaron Gordon,DEN vs CHI,27.63,8.36,27.0,24.1,29.5,0.4081,3.53,v1-backfill,34.0,,,
2025-11-17,NBA,401810101,3064514.0,Julius Randle,MIN vs DAL,37.16,9.24,37.0,39.4,39.5,0.3965,2.24,v1-backfill,22.0,,,
2025-11-17,NBA,401810103,3112335.0,Nikola Jokic,DEN vs CHI,54.22,11.54,54.0,54.4,56.5,0.4185,0.18,v1-backfill,67.0,,,
2025-11-17,NBA,401810096,3133628.0,Myles Turner,MIL vs CLE,20.87,7.69,20.0,21.1,22.5,0.4128,0.23,v1-backfill,24.0,,,
2025-11-17,NBA,401810099,3136195.0,Karl-Anthony Towns,NY vs MIA,42.07,10.28,42.0,37.7,44.5,0.403,4.37,v1-backfill,39.0,,,
2025-11-17,NBA,401810099,3147657.0,Mikal Bridges,NY vs MIA,29.49,8.9,29.0,25.3,31.5,0.4071,4.19,v1-backfill,30.0,,,
2025-11-17,NBA,401810097,3149673.0,Pascal Siakam,IND vs DET,35.76,9.48,35.0,36.5,37.5,0.4241,0.74,v1-backfill,37.0,,,
