date,game_id,week,season,home,away,p_home,p_elo,model,result,selected,model_spread,model_total,cal,pick_side,pick_team,pick_prob
2025-11-01,401752889,10,2025,Ohio State,Penn State,0.8533502384050738,0.894567056807269,v1-backfill,24.0,,,,,,,
2025-11-01,401752891,10,2025,Illinois,Rutgers,0.7216379560949919,0.7136265006914224,v1-backfill,22.0,,,,,,,
2025-11-01,401754577,10,2025,Clemson,Duke,0.6040730736302639,0.487291510170262,v1-backfill,-1.0,,,,,,,
2025-11-01,401754581,10,2025,SMU,Miami,0.4363134371219763,0.5145018612861045,v1-backfill,6.0,,,,,,,
2025-11-01,401756936,10,2025,Baylor,UCF,0.5223375295303939,0.6263614347558312,v1-backfill,27.0,,,,,,,
2025-11-01,401756938,10,2025,Houston,West Virginia,0.8081914539634447,0.8562248443675913,v1-backfill,-10.0,,,,,,,
2025-11-01,401757173,10,2025,UConn,UAB,0.8335786408961321,0.8053103465170286,v1-backfill,19.0,,,,,,,
2025-11-01,401760401,10,2025,Air Force,Army,0.5306345305014197,0.3356924796735819,v1-backfill,-3.0,,,,,,,
2025-11-01,401762499,10,2025,North Texas,Navy,0.6540706544943743,0.4545129060159285,v1-backfill,14.0,,,,,,,
2025-11-01,401762849,10,2025,Bowling Green,Buffalo,0.5810604478544287,0.5156648006663541,v1-backfill,-25.0,,,,,,,
2025-11-01,401756939,10,2025,Iowa State,Arizona State,0.630447923332428,0.5092359471686511,v1-backfill,-5.0,,,,,,,
2025-11-01,401762498,10,2025,Temple,East Carolina,0.4023553245603734,0.4158602597956632,v1-backfill,-31.0,,,,,,,
2025-11-01,401754580,10,2025,Virginia Tech,Louisville,0.2991083517148494,0.1959272001708106,v1-backfill,-12.0,,,,,,,
2025-11-01,401760404,10,2025,UNLV,New Mexico,0.7645338290669036,0.7677638250899597,v1-backfill,-5.0,,,,,,,
2025-11-01,401752755,10,2025,Florida,Georgia,0.2303630404041837,0.1846903906740131,v1-backfill,-4.0,,,,,,,
2025-11-01,401752887,10,2025,Maryland,Indiana,0.1216849428776667,0.1254340168128015,v1-backfill,-45.0,,,,,,,
2025-11-01,401752888,10,2025,Minnesota,Michigan State,0.7772499169475077,0.853745905020758,v1-backfill,3.0,,,,,,,
2025-11-01,401754582,10,2025,Stanford,Pittsburgh,0.1737857408704819,0.2178334757800666,v1-backfill,-15.0,,,,,,,
2025-11-01,401754583,10,2025,Boston College,Notre Dame,0.0787992248344474,0.0451748770060097,v1-backfill,-15.0,,,,,,,
2025-11-01,401756941,10,2025,Kansas State,Texas Tech,0.4954645966692612,0.5224085596640552,v1-backfill,-23.0,,,,,,,
2025-11-01,401757293,10,2025,Liberty,Delaware,0.6011002154231699,0.587079152353606,v1-backfill,29.0,,,,,,,
2025-11-01,401757294,10,2025,Western Kentucky,New Mexico State,0.743496310119013,0.7915532478669749,v1-backfill,19.0,,,,,,,
2025-11-01,401760402,10,2025,Boise State,Fresno State,0.8782101041132075,0.884416084074949,v1-backfill,-23.0,,,,,,,
2025-11-01,401761641,10,2025,UL Monroe,Old Dominion,0.1969176395657975,0.2284944550553867,v1-backfill,-25.0,,,,,,,
2025-11-01,401761642,10,2025,South Alabama,Louisiana,0.6339712081867208,0.5575710911076698,v1-backfill,-9.0,,,,,,,
2025-11-01,401754576,10,2025,California,Virginia,0.4046339675291481,0.3539048804879391,v1-backfill,-10.0,,,,,,,
2025-11-01,401752753,10,2025,Arkansas,Mississippi State,0.6161204328944329,0.605939376114431,v1-backfill,-3.0,,,,,,,
2025-11-01,401756940,10,2025,Kansas,Oklahoma State,0.91450667853851,0.8664449952149125,v1-backfill,17.0,,,,,,,
2025-11-01,401762850,10,2025,Western Michigan,Central Michigan,0.6721641943542654,0.579063289821645,v1-backfill,3.0,,,,,,,
2025-11-01,401752756,10,2025,Ole Miss,South Carolina,0.8367299951037165,0.8823667862388244,v1-backfill,16.0,,,,,,,
2025-11-01,401752890,10,2025,Michigan,Purdue,0.9275712407903484,0.9316291942548136,v1-backfill,5.0,,,,,,,
2025-11-01,401756937,10,2025,Colorado,Arizona,0.5122550545671861,0.5641077075872873,v1-backfill,-35.0,,,,,,,
2025-11-01,401760405,10,2025,San Diego State,Wyoming,0.7569930918000919,0.7606862804894174,v1-backfill,17.0,,,,,,,
2025-11-01,401752754,10,2025,Auburn,Kentucky,0.7248116850120165,0.7648407802184827,v1-backfill,-7.0,,,,,,,
2025-11-01,401752757,10,2025,Tennessee,Oklahoma,0.6935873183418886,0.6568493523536679,v1-backfill,-6.0,,,,,,,
2025-11-01,401752892,10,2025,Nebraska,USC,0.4683442320339164,0.411208039416178,v1-backfill,-4.0,,,,,,,
2025-11-01,401752943,10,2025,Oregon State,Washington State,0.4114280804835064,0.2677616901428526,v1-backfill,3.0,,,,,,,
2025-11-01,401754578,10,2025,Florida State,Wake Forest,0.6725741323159141,0.4278288857531868,v1-backfill,35.0,,,,,,,
2025-11-01,401754579,10,2025,NC State,Georgia Tech,0.3273743326610456,0.2309079479028883,v1-backfill,12.0,,,,,,,
2025-11-02,401761643,10,2025,Troy,Arkansas State,0.8027746826693284,0.791739015669276,v1-backfill,-13.0,,,,,,,
2025-11-02,401756942,10,2025,Utah,Cincinnati,0.7205898062530557,0.6177777359488329,v1-backfill,31.0,,,,,,,
2025-11-02,401760403,10,2025,San José State,Hawai'i,0.4715230544238237,0.3518455655452815,v1-backfill,7.0,,,,,,,
2025-11-05,401762851,11,2025,Akron,Massachusetts,0.8291699979633915,0.8498931343969782,v1-backfill,34.0,,,,,,,
2025-11-05,401762852,11,2025,Ohio,Miami (OH),0.6243343409025227,0.623567246591906,v1-backfill,4.0,,,,,,,
2025-11-06,401762853,11,2025,Ball State,Kent State,0.6910092404926986,0.6481819046461832,v1-backfill,4.0,,,,,,,
2025-11-06,401762854,11,2025,Toledo,Northern Illinois,0.7949995928954624,0.7026744638098129,v1-backfill,39.0,,,,,,,
2025-11-07,401761644,11,2025,App State,Georgia Southern,0.5945893016855843,0.5736553772095991,v1-backfill,-2.0,,,,,,,
2025-11-07,401762500,11,2025,South Florida,UTSA,0.7248415775366457,0.6965970225432048,v1-backfill,32.0,,,,,,,
2025-11-08,401756946,11,2025,UCF,Houston,0.570188907483425,0.4219161707038558,v1-backfill,-3.0,,,,,,,
2025-11-08,401752896,11,2025,USC,Northwestern,0.7992356864123055,0.8152382225009293,v1-backfill,21.0,,,,,,,
2025-11-08,401762501,11,2025,Memphis,Tulane,0.7303095190657222,0.7306293386570017,v1-backfill,-6.0,,,,,,,
2025-11-08,401752762,11,2025,Mississippi State,Georgia,0.274098832986489,0.1164840514015643,v1-backfill,-20.0,,,,,,,
2025-11-08,401752893,11,2025,Penn State,Indiana,0.2439017140010333,0.270253905615396,v1-backfill,-3.0,,,,,,,
2025-11-08,401754584,11,2025,Boston College,SMU,0.2289285540388999,0.0986705294276938,v1-backfill,-32.0,,,,,,,
2025-11-08,401756945,11,2025,Texas Tech,BYU,0.6312600228570601,0.5140878895600484,v1-backfill,22.0,,,,,,,
2025-11-08,401756947,11,2025,West Virginia,Colorado,0.6107973563170713,0.5515120831135769,v1-backfill,7.0,,,,,,,
2025-11-08,401761646,11,2025,Marshall,James Madison,0.3226951667923879,0.3393016803594953,v1-backfill,-12.0,,,,,,,
2025-11-08,401761647,11,2025,Arkansas State,Southern Miss,0.5396804141426449,0.56415577108964,v1-backfill,-6.0,,,,,,,
2025-11-08,401762503,11,2025,Army,Temple,0.7427731011008027,0.7542795613332101,v1-backfill,1.0,,,,,,,
2025-11-08,401752897,11,2025,Purdue,Ohio State,0.0340803085391288,0.0214728473759794,v1-backfill,-24.0,,,,,,,
2025-11-08,401757299,11,2025,Liberty,Missouri State,0.7263654271826575,0.6499140761047476,v1-backfill,-4.0,,,,,,,
2025-11-08,401762855,11,2025,Eastern Michigan,Bowling Green,0.5921117552327639,0.4919377682497155,v1-backfill,6.0,,,,,,,
2025-11-08,401762502,11,2025,Rice,UAB,0.6204273121911185,0.5888934346549018,v1-backfill,7.0,,,,,,,
2025-11-08,401752894,11,2025,Rutgers,Maryland,0.5647276578972602,0.5639294110299118,v1-backfill,15.0,,,,,,,
2025-11-08,401757295,11,2025,Delaware,Louisiana Tech,0.3826818723774008,0.4875612172909455,v1-backfill,1.0,,,,,,,
2025-11-08,401757296,11,2025,Middle Tennessee,Florida International,0.4904200488391728,0.3299333358373369,v1-backfill,-26.0,,,,,,,
2025-11-08,401757297,11,2025,UTEP,Jacksonville State,0.3362428708315467,0.2222592610632617,v1-backfill,-3.0,,,,,,,
2025-11-08,401762504,11,2025,East Carolina,Charlotte,0.9484217523920462,0.9367311487864124,v1-backfill,26.0,,,,,,,
2025-11-08,401762505,11,2025,Florida Atlantic,Tulsa,0.7317627155342339,0.7230610730353683,v1-backfill,19.0,,,,,,,
2025-11-08,401752763,11,2025,Missouri,Texas A&M,0.4709380269994557,0.4115413785528674,v1-backfill,-21.0,,,,,,,
2025-11-08,401752898,11,2025,Iowa,Oregon,0.4909220119644047,0.4258869243893321,v1-backfill,-2.0,,,,,,,
2025-11-08,401754587,11,2025,Miami,Syracuse,0.8999723980743809,0.8862695142103916,v1-backfill,28.0,,,,,,,
2025-11-08,401754590,11,2025,UConn,Duke,0.2957954096830616,0.4142212574376873,v1-backfill,3.0,,,,,,,
2025-11-08,401756943,11,2025,Arizona,Kansas,0.6775717686214557,0.6258563268850452,v1-backfill,4.0,,,,,,,
2025-11-08,401756944,11,2025,TCU,Iowa State,0.6692642462507283,0.7289991023989315,v1-backfill,-3.0,,,,,,,
2025-11-08,401752764,11,2025,Vanderbilt,Auburn,0.7782075470482674,0.8219300965421483,v1-backfill,7.0,,,,,,,
2025-11-08,401757298,11,2025,New Mexico State,Kennesaw State,0.3552709889550469,0.2760156589175208,v1-backfill,-3.0,,,,,,,
2025-11-08,401761645,11,2025,Coastal Carolina,Georgia State,0.8194625039804406,0.8994384241699558,v1-backfill,13.0,,,,,,,
2025-11-08,401752899,11,2025,Wisconsin,Washington,0.2315797172392331,0.1666781039804457,v1-backfill,3.0,,,,,,,
2025-11-08,401754588,11,2025,North Carolina,Stanford,0.7070302454223607,0.6846655677267168,v1-backfill,5.0,,,,,,,
2025-11-08,401761648,11,2025,Louisiana,Texas State,0.5002071445819236,0.5206647572521205,v1-backfill,3.0,,,,,,,
2025-11-08,401760406,11,2025,San José State,Air Force,0.5843522948325429,0.6979801913538581,v1-backfill,-10.0,,,,,,,
2025-11-09,401754585,11,2025,Louisville,California,0.8549002552213407,0.8888311523442981,v1-backfill,-3.0,,,,,,,
2025-11-09,401754586,11,2025,Clemson,Florida State,0.6167108959801472,0.6945970888389774,v1-backfill,14.0,,,,,,,
2025-11-09,401754589,11,2025,Virginia,Wake Forest,0.7856305225564059,0.8162874777834083,v1-backfill,-7.0,,,,,,,
2025-11-09,401752759,11,2025,Alabama,LSU,0.804505169959614,0.7944662308355587,v1-backfill,11.0,,,,,,,
2025-11-09,401752760,11,2025,Kentucky,Florida,0.4558577138292869,0.3631253580370008,v1-backfill,31.0,,,,,,,
2025-11-09,401757166,11,2025,Notre Dame,Navy,0.9497073575459742,0.8584243659203484,v1-backfill,39.0,,,,,,,
2025-11-09,401760409,11,2025,Utah State,Nevada,0.7491624203653908,0.7921403340633483,v1-backfill,37.0,,,,,,,
2025-11-09,401752895,11,2025,UCLA,Nebraska,0.3583255592395699,0.4152624329324036,v1-backfill,-7.0,,,,,,,
2025-11-09,401760407,11,2025,Colorado State,UNLV,0.3085210778437541,0.2073719825282342,v1-backfill,-32.0,,,,,,,
2025-11-09,401752944,11,2025,Oregon State,Sam Houston,0.9034198829619464,0.7585175657028428,v1-backfill,-4.0,,,,,,,
2025-11-09,401760408,11,2025,Hawai'i,San Diego State,0.4200370931927809,0.4134822056112472,v1-backfill,32.0,,,,,,,
2025-11-12,401762856,12,2025,Akron,Kent State,0.7977799238211964,0.7374687884495632,v1-backfill,-7.0,,,,,,,
2025-11-12,401762857,12,2025,Western Michigan,Ohio,0.3846955943367661,0.2904338664773593,v1-backfill,4.0,,,,,,,
2025-11-13,401762858,12,2025,Central Michigan,Buffalo,0.5319430460143177,0.4748105260150929,v1-backfill,19.0,,,,,,,
2025-11-13,401762859,12,2025,Massachusetts,Northern Illinois,0.2330321424520204,0.215126873772892,v1-backfill,-42.0,,,,,,,
2025-11-13,401762860,12,2025,Miami (OH),Toledo,0.5479806628149023,0.6688504291326424,v1-backfill,-21.0,,,,,,,
2025-11-14,401761649,12,2025,Old Dominion,Troy,0.6405697890261411,0.6000552800277232,v1-backfill,33.0,,,,,,,
2025-11-15,401754591,12,2025,Louisville,Clemson,0.5883394885366835,0.6944745502178603,v1-backfill,-1.0,,,,,,,
2025-11-15,401752904,12,2025,Oregon,Minnesota,0.8845870316863438,0.8393275527374128,v1-backfill,29.0,,,,,,,
2025-11-15,401752772,12,2025,Texas A&M,South Carolina,0.863734284305922,0.9012404454554336,v1-backfill,1.0,,,,,,,
2025-11-15,401752901,12,2025,Indiana,Wisconsin,0.9611024228955384,0.9533745705983484,v1-backfill,24.0,,,,,,,
2025-11-15,401752905,12,2025,Northwestern,Michigan,0.2645782940702717,0.209359539786209,v1-backfill,-2.0,,,,,,,
2025-11-15,401754597,12,2025,Pittsburgh,Notre Dame,0.3119047467418501,0.232485705190105,v1-backfill,-22.0,,,,,,,
2025-11-15,401756951,12,2025,Cincinnati,Arizona,0.6320560773127796,0.5864287382694002,v1-backfill,-6.0,,,,,,,
2025-11-15,401756952,12,2025,Oklahoma State,Kansas State,0.1109320242623105,0.1164928158141837,v1-backfill,-8.0,,,,,,,
2025-11-15,401757174,12,2025,UConn,Air Force,0.7482602156983792,0.7905767609588463,v1-backfill,10.0,,,,,,,
2025-11-15,401762507,12,2025,Charlotte,UTSA,0.1753693952098007,0.1630828438531641,v1-backfill,-21.0,,,,,,,
2025-11-15,401762510,12,2025,Navy,South Florida,0.3184618447309644,0.4703498643712011,v1-backfill,3.0,,,,,,,
2025-11-15,401762861,12,2025,Ball State,Eastern Michigan,0.4571547913172424,0.5760292249129241,v1-backfill,-15.0,,,,,,,
2025-11-15,401752768,12,2025,LSU,Arkansas,0.6750050968193657,0.7935865098016364,v1-backfill,1.0,,,,,,,
2025-11-15,401752945,12,2025,Tulsa,Oregon State,0.2676723414514983,0.4284488786454609,v1-backfill,17.0,,,,,,,
2025-11-15,401756948,12,2025,Arizona State,West Virginia,0.7615911085306395,0.8151970641640836,v1-backfill,2.0,,,,,,,
2025-11-15,401761651,12,2025,Georgia State,Marshall,0.2090017512565078,0.1465285989725351,v1-backfill,-12.0,,,,,,,
2025-11-15,401762506,12,2025,UAB,North Texas,0.149748389192826,0.1319272353306438,v1-backfill,-29.0,,,,,,,
2025-11-15,401757304,12,2025,Missouri State,UTEP,0.7047505573436015,0.8204461425494334,v1-backfill,14.0,,,,,,,
2025-11-15,401760411,12,2025,New Mexico,Colorado State,0.796925137458978,0.8352688408200508,v1-backfill,3.0,,,,,,,
2025-11-15,401752765,12,2025,Alabama,Oklahoma,0.7310506352552065,0.7562871708049048,v1-backfill,-2.0,,,,,,,
2025-11-15,401752903,12,2025,Michigan State,Penn State,0.2086337081377787,0.1767874744386375,v1-backfill,-18.0,,,,,,,
2025-11-15,401752906,12,2025,Illinois,Maryland,0.8068336612882634,0.8247869223470459,v1-backfill,18.0,,,,,,,
2025-11-15,401752907,12,2025,USC,Iowa,0.5103339316340004,0.5887289040294458,v1-backfill,5.0,,,,,,,
2025-11-15,401754592,12,2025,Boston College,Georgia Tech,0.2123699789622224,0.1369616116254419,v1-backfill,-2.0,,,,,,,
2025-11-15,401754593,12,2025,Duke,Virginia,0.6906396297239539,0.6276783848074646,v1-backfill,-17.0,,,,,,,
2025-11-15,401754595,12,2025,Miami,NC State,0.7967117130320903,0.7772280001396118,v1-backfill,34.0,,,,,,,
2025-11-15,401756953,12,2025,Texas Tech,UCF,0.8801598970780736,0.9341777299090872,v1-backfill,39.0,,,,,,,
2025-11-15,401757303,12,2025,Western Kentucky,Middle Tennessee,0.8617465111847492,0.9268961165836972,v1-backfill,16.0,,,,,,,
2025-11-15,401760413,12,2025,Nevada,San José State,0.3287598433311854,0.2884952274437506,v1-backfill,45.0,,,,,,,
2025-11-15,401761652,12,2025,James Madison,App State,0.9179675115840816,0.9266129685355956,v1-backfill,48.0,,,,,,,
2025-11-15,401761653,12,2025,UL Monroe,South Alabama,0.3229878617438535,0.4492099444372247,v1-backfill,-12.0,,,,,,,
2025-11-15,401761654,12,2025,Southern Miss,Texas State,0.5931114249118908,0.690641724134966,v1-backfill,-27.0,,,,,,,
2025-11-15,401762508,12,2025,East Carolina,Memphis,0.5761428821029603,0.4761049267314472,v1-backfill,4.0,,,,,,,
2025-11-15,401762509,12,2025,Tulane,Florida Atlantic,0.8181092509817572,0.8510933467941774,v1-backfill,11.0,,,,,,,
2025-11-15,401752771,12,2025,Tennessee,New Mexico State,0.9792045164399736,0.941864409573942,v1-backfill,33.0,,,,,,,
2025-11-15,401754596,12,2025,Wake Forest,North Carolina,0.6253384775439184,0.6088676676551908,v1-backfill,16.0,,,,,,,
2025-11-15,401757301,12,2025,Florida International,Liberty,0.4739583326917199,0.4080631104936041,v1-backfill,7.0,,,,,,,
2025-11-15,401761650,12,2025,Georgia Southern,Coastal Carolina,0.5154318780847961,0.3747604154241005,v1-backfill,5.0,,,,,,,
2025-11-16,401752769,12,2025,Ole Miss,Florida,0.8845050409109547,0.8983237776470182,v1-backfill,10.0,,,,,,,
2025-11-16,401752902,12,2025,Washington,Purdue,0.8829167101961665,0.9118446228486152,v1-backfill,36.0,,,,,,,
2025-11-16,401756949,12,2025,Baylor,Utah,0.2717020863299741,0.3213356223164534,v1-backfill,-27.0,,,,,,,
2025-11-16,401757300,12,2025,Sam Houston,Delaware,0.3272832355338856,0.2929991605971035,v1-backfill,3.0,,,,,,,
2025-11-16,401760414,12,2025,UNLV,Utah State,0.7534147153532794,0.8040090573120355,v1-backfill,3.0,,,,,,,
2025-11-16,401752766,12,2025,Georgia,Texas,0.6378832347846115,0.6664213661535667,v1-backfill,25.0,,,,,,,
2025-11-16,401752900,12,2025,Ohio State,UCLA,0.9678533129541914,0.9738101883701894,v1-backfill,38.0,,,,,,,
2025-11-16,401754594,12,2025,Florida State,Virginia Tech,0.7330799570764166,0.6028644978326446,v1-backfill,20.0,,,,,,,
2025-11-16,401752770,12,2025,Missouri,Mississippi State,0.7407792018028754,0.7964143594738314,v1-backfill,22.0,,,,,,,
2025-11-16,401757302,12,2025,Jacksonville State,Kennesaw State,0.6337577363490198,0.6231819980445439,v1-backfill,9.0,,,,,,,
2025-11-16,401752953,12,2025,Washington State,Louisiana Tech,0.765968694373759,0.6722310190385311,v1-backfill,25.0,,,,,,,
2025-11-16,401756950,12,2025,BYU,TCU,0.6900225777683497,0.7091323561079701,v1-backfill,31.0,,,,,,,
2025-11-16,401760410,12,2025,San Diego State,Boise State,0.4751516946661479,0.4154214206200936,v1-backfill,10.0,,,,,,,
2025-11-16,401760412,12,2025,Fresno State,Wyoming,0.6601685522363555,0.7138582932445187,v1-backfill,21.0,,,,,,,
2025-11-19,401762862,13,2025,Bowling Green,Akron,0.5833003547172658,0.5536530090624205,v1-backfill,-3.0,,,,,,,
2025-11-19,401762863,13,2025,Ohio,Massachusetts,0.9737749910621646,0.9770185249206252,v1-backfill,28.0,,,,,,,
2025-11-19,401762864,13,2025,Northern Illinois,Western Michigan,0.4530517155546862,0.3387846704264632,v1-backfill,-16.0,,,,,,,
2025-11-20,401762865,13,2025,Buffalo,Miami (OH),0.4337422611340383,0.4404313701052655,v1-backfill,-17.0,,,,,,,
2025-11-20,401762866,13,2025,Kent State,Central Michigan,0.2795734694900257,0.2798456093850655,v1-backfill,-12.0,,,,,,,
2025-11-21,401761655,13,2025,Arkansas State,Louisiana,0.5389830434411002,0.5526791380368751,v1-backfill,-4.0,,,,,,,
2025-11-22,401754598,13,2025,NC State,Florida State,0.4371523512381656,0.5840568551182342,v1-backfill,10.0,,,,,,,
2025-11-22,401760418,13,2025,UNLV,Hawai'i,0.607614234976483,0.6437236759627771,v1-backfill,28.0,,,,,,,
2025-11-22,401752778,13,2025,Oklahoma,Missouri,0.6154135848635275,0.6417478297999009,v1-backfill,11.0,,,,,,,
2025-11-22,401752909,13,2025,Northwestern,Minnesota,0.479579762733991,0.3427814594892691,v1-backfill,3.0,,,,,,,
2025-11-22,401752912,13,2025,Ohio State,Rutgers,0.9619079455734192,0.9593270896623188,v1-backfill,33.0,,,,,,,
2025-11-22,401754602,13,2025,SMU,Louisville,0.6661269416328617,0.6404118632695797,v1-backfill,32.0,,,,,,,
2025-11-22,401754603,13,2025,Virginia Tech,Miami,0.1825327736809898,0.1401446665296189,v1-backfill,-17.0,,,,,,,
2025-11-22,401754606,13,2025,Wake Forest,Delaware,0.8995522619937364,0.7926980144957105,v1-backfill,38.0,,,,,,,
2025-11-22,401756958,13,2025,Iowa State,Kansas,0.6723342976640765,0.6745258403701012,v1-backfill,24.0,,,,,,,
2025-11-22,401762512,13,2025,Army,Tulsa,0.8345473674419422,0.8694393170543441,v1-backfill,-1.0,,,,,,,
2025-11-22,401752776,13,2025,Georgia,Charlotte,0.9948314860036186,0.9915322821473206,v1-backfill,32.0,,,,,,,
2025-11-22,401752954,13,2025,James Madison,Washington State,0.7901245856315031,0.8501362375038533,v1-backfill,4.0,,,,,,,
2025-11-22,401756954,13,2025,Arizona,Baylor,0.6583792527672985,0.7005027226087968,v1-backfill,24.0,,,,,,,
2025-11-22,401761657,13,2025,Georgia Southern,Old Dominion,0.3690514172487569,0.3573849756171146,v1-backfill,-35.0,,,,,,,
2025-11-22,401757306,13,2025,Kennesaw State,Missouri State,0.5951391555505672,0.5259126643998151,v1-backfill,7.0,,,,,,,
2025-11-22,401760419,13,2025,Wyoming,Nevada,0.6570882822816304,0.6873995606197524,v1-backfill,-6.0,,,,,,,
2025-11-22,401762867,13,2025,Toledo,Ball State,0.9387100145357528,0.8959865444031356,v1-backfill,29.0,,,,,,,
2025-11-22,401761656,13,2025,App State,Marshall,0.3398906743164985,0.2970686958470375,v1-backfill,2.0,,,,,,,
2025-11-22,401757175,13,2025,Florida Atlantic,UConn,0.3396293127663783,0.2484328509500443,v1-backfill,-3.0,,,,,,,
2025-11-22,401757307,13,2025,Louisiana Tech,Liberty,0.581140619904007,0.510679409801362,v1-backfill,6.0,,,,,,,
2025-11-22,401757308,13,2025,Middle Tennessee,Sam Houston,0.5236916451086062,0.324103720047607,v1-backfill,14.0,,,,,,,
2025-11-22,401757309,13,2025,UTEP,New Mexico State,0.6336011260306841,0.5467929443222747,v1-backfill,-3.0,,,,,,,
2025-11-22,401762511,13,2025,UAB,South Florida,0.1202698481017385,0.1295482209375162,v1-backfill,-30.0,,,,,,,
2025-11-22,401752780,13,2025,Texas,Arkansas,0.7969852386116328,0.897270049931438,v1-backfill,15.0,,,,,,,
2025-11-22,401752782,13,2025,Vanderbilt,Kentucky,0.7529124743750298,0.7884838957610031,v1-backfill,28.0,,,,,,,
2025-11-22,401752911,13,2025,Oregon,USC,0.7655862630983749,0.7028431078738755,v1-backfill,15.0,,,,,,,
2025-11-22,401752913,13,2025,Iowa,Michigan State,0.9176880597075744,0.9186230956804254,v1-backfill,3.0,,,,,,,
2025-11-22,401754600,13,2025,North Carolina,Duke,0.3635074490999276,0.3558382085770531,v1-backfill,-7.0,,,,,,,
2025-11-22,401754604,13,2025,Notre Dame,Syracuse,0.969272084565512,0.969516792194555,v1-backfill,63.0,,,,,,,
2025-11-22,401757305,13,2025,Florida International,Jacksonville State,0.4558059142019172,0.3189174885926339,v1-backfill,6.0,,,,,,,
2025-11-22,401761658,13,2025,South Alabama,Southern Miss,0.5838033514700893,0.4550303876080784,v1-backfill,7.0,,,,,,,
2025-11-22,401762513,13,2025,UTSA,East Carolina,0.4035826656043801,0.3911642509711298,v1-backfill,34.0,,,,,,,
2025-11-22,401762515,13,2025,Temple,Tulane,0.3151570430227386,0.2156704876460712,v1-backfill,-24.0,,,,,,,
2025-11-22,401752914,13,2025,Maryland,Michigan,0.2458888686436327,0.1666844454027729,v1-backfill,-25.0,,,,,,,
2025-11-22,401756957,13,2025,Houston,TCU,0.584254694830654,0.4949146446052683,v1-backfill,-3.0,,,,,,,
2025-11-22,401756959,13,2025,UCF,Oklahoma State,0.8715465347474669,0.7969555713705117,v1-backfill,3.0,,,,,,,
2025-11-22,401756960,13,2025,Utah,Kansas State,0.8764322187442969,0.7630651143651981,v1-backfill,4.0,,,,,,,
2025-11-22,401761660,13,2025,Troy,Georgia State,0.8226222295525145,0.8712333859357955,v1-backfill,12.0,,,,,,,
2025-11-22,401752779,13,2025,South Carolina,Coastal Carolina,0.8860937896258141,0.5776185724488722,v1-backfill,44.0,,,,,,,
2025-11-22,401761659,13,2025,Texas State,UL Monroe,0.9035260456679086,0.8878459263556141,v1-backfill,17.0,,,,,,,
2025-11-23,401752908,13,2025,Penn State,Nebraska,0.7060496601012678,0.6590545226269795,v1-backfill,27.0,,,,,,,
2025-11-23,401754601,13,2025,Georgia Tech,Pittsburgh,0.5828066668189402,0.6142078631551602,v1-backfill,-14.0,,,,,,,
2025-11-23,401760415,13,2025,Air Force,New Mexico,0.5696339211187842,0.3490820337059617,v1-backfill,-17.0,,,,,,,
2025-11-23,401760416,13,2025,Boise State,Colorado State,0.862693620263226,0.877404758236278,v1-backfill,28.0,,,,,,,
2025-11-23,401752775,13,2025,Florida,Tennessee,0.3299768574426523,0.3178761894597888,v1-backfill,-20.0,,,,,,,
2025-11-23,401752915,13,2025,Wisconsin,Illinois,0.3251196656498711,0.2314318158849257,v1-backfill,17.0,,,,,,,
2025-11-23,401754599,13,2025,Stanford,California,0.3951759114675353,0.3545072084053917,v1-backfill,21.0,,,,,,,
2025-11-23,401762514,13,2025,Rice,North Texas,0.1808873909033727,0.1829388451062912,v1-backfill,-32.0,,,,,,,
2025-11-23,401752777,13,2025,LSU,Western Kentucky,0.8905655609844585,0.7500748500412299,v1-backfill,3.0,,,,,,,
2025-11-23,401756955,13,2025,Cincinnati,BYU,0.398439839108455,0.2671172926949056,v1-backfill,-12.0,,,,,,,
2025-11-23,401756956,13,2025,Colorado,Arizona State,0.3453880613727545,0.2041391005229084,v1-backfill,-25.0,,,,,,,
2025-11-23,401752910,13,2025,UCLA,Washington,0.2479263009822939,0.2404289819196066,v1-backfill,-34.0,,,,,,,
2025-11-23,401760417,13,2025,Fresno State,Utah State,0.6849137058483019,0.7364689323530592,v1-backfill,-11.0,,,,,,,
2025-11-23,401760420,13,2025,San Diego State,San José State,0.8445345973079411,0.8750696012015726,v1-backfill,22.0,,,,,,,
2025-11-25,401762868,14,2025,Massachusetts,Bowling Green,0.2244197619485824,0.2556530058764056,v1-backfill,-31.0,,,,,,,
2025-11-26,401762869,14,2025,Eastern Michigan,Western Michigan,0.38393673728073,0.3161193814904168,v1-backfill,-10.0,,,,,,,
2025-11-28,401762516,14,2025,Memphis,Navy,0.6848155600815353,0.564131229250184,v1-backfill,-11.0,,,,,,,
2025-11-28,401752788,14,2025,Mississippi State,Ole Miss,0.2036813543986705,0.1060638729362654,v1-backfill,-19.0,,,,,,,
2025-11-28,401752916,14,2025,Nebraska,Iowa,0.3804441572785223,0.3610079973842655,v1-backfill,-24.0,,,,,,,
2025-11-28,401756964,14,2025,Kansas,Utah,0.1426666816445326,0.1609386129507934,v1-backfill,-10.0,,,,,,,
2025-11-28,401762870,14,2025,Buffalo,Ohio,0.3141713462020783,0.2254401484063221,v1-backfill,-5.0,,,,,,,
2025-11-28,401762871,14,2025,Northern Illinois,Kent State,0.7800069849954316,0.666324550912669,v1-backfill,-4.0,,,,,,,
