date,game_id,season,home,away,p_home,p_elo,model,result
2025-01-17,2024020720,2024,BUF,PIT,0.5383972972158174,0.5501254674884547,v1-backfill,0.0
2025-01-17,2024020721,2024,CAR,VGK,0.5646835077995359,0.5458727803829125,v1-backfill,1.0
2025-01-18,2024020722,2024,NJD,PHI,0.5685292052971131,0.612976624883972,v1-backfill,0.0
2025-01-18,2024020723,2024,OTT,BOS,0.5739784686486197,0.518778434137693,v1-backfill,1.0
2025-01-18,2024020724,2024,COL,DAL,0.4978813101568018,0.5355555505645614,v1-backfill,1.0
2025-01-18,2024020725,2024,FLA,ANA,0.7561378488647413,0.7149900438824096,v1-backfill,1.0
2025-01-18,2024020726,2024,MTL,TOR,0.3992540383546935,0.4592529291034183,v1-backfill,0.0
2025-01-18,2024020727,2024,TBL,DET,0.6556112404901907,0.6069148738612695,v1-backfill,1.0
2025-01-18,2024020728,2024,NYR,CBJ,0.6035282429649164,0.6355971043285497,v1-backfill,1.0
2025-01-18,2024020729,2024,WSH,PIT,0.7040667780472624,0.6457583933072848,v1-backfill,1.0
2025-01-18,2024020730,2024,WPG,CGY,0.54407590930536,0.6567668766589428,v1-backfill,0.0
2025-01-18,2024020731,2024,NYI,SJS,0.6746062986050217,0.6604157824263478,v1-backfill,1.0
2025-01-18,2024020732,2024,CHI,VGK,0.28354356351552,0.3431183866767424,v1-backfill,1.0
2025-01-18,2024020733,2024,NSH,MIN,0.5274672296730105,0.484602704976122,v1-backfill,1.0
2025-01-18,2024020734,2024,UTA,STL,0.4530118708842711,0.4992380285809154,v1-backfill,1.0
2025-01-18,2024020735,2024,VAN,EDM,0.351292002156482,0.4435215769545023,v1-backfill,1.0
2025-01-18,2024020736,2024,SEA,LAK,0.3842995918740665,0.4443530637339045,v1-backfill,1.0
2025-01-19,2024020737,2024,NJD,OTT,0.5937573833040292,0.5671899029915783,v1-backfill,0.0
2025-01-19,2024020738,2024,MTL,NYR,0.4523675255341112,0.4704288659261472,v1-backfill,1.0
2025-01-19,2024020739,2024,DAL,DET,0.6781355517231318,0.651147965188783,v1-backfill,1.0
2025-01-20,2024020740,2024,BOS,SJS,0.6706301260317274,0.7163123853086263,v1-backfill,1.0
2025-01-20,2024020741,2024,COL,MIN,0.6674915254366192,0.5980266002225082,v1-backfill,0.0
2025-01-20,2024020742,2024,SEA,BUF,0.5614341064900472,0.5542722395235694,v1-backfill,1.0
2025-01-20,2024020743,2024,VGK,STL,0.6424037653332751,0.6273795478927909,v1-backfill,0.0
2025-01-20,2024020744,2024,TOR,TBL,0.5604191582374157,0.5706796806366174,v1-backfill,1.0
2025-01-20,2024020745,2024,NYI,CBJ,0.5421301693302997,0.5628357478920717,v1-backfill,1.0
2025-01-20,2024020746,2024,CHI,CAR,0.2228664981317571,0.3444474815022482,v1-backfill,0.0
2025-01-20,2024020747,2024,UTA,WPG,0.3342610768726122,0.4144740615973345,v1-backfill,1.0
2025-01-20,2024020748,2024,LAK,PIT,0.5967676848163602,0.6357828770191882,v1-backfill,0.0
2025-01-21,2024020749,2024,MTL,TBL,0.4631793204180222,0.4785984731351597,v1-backfill,1.0
2025-01-21,2024020750,2024,NYR,OTT,0.585717087901922,0.5868329097108619,v1-backfill,1.0
2025-01-21,2024020751,2024,PHI,DET,0.5800953338845249,0.539159994308276,v1-backfill,1.0
2025-01-21,2024020752,2024,NSH,SJS,0.7389427187725265,0.6827815000906992,v1-backfill,1.0
2025-01-21,2024020753,2024,DAL,CAR,0.5358358478240112,0.5554113592455739,v1-backfill,0.0
2025-01-21,2024020754,2024,EDM,WSH,0.5866371476572249,0.585532792257165,v1-backfill,0.0
2025-01-21,2024020755,2024,VAN,BUF,0.6038401693373967,0.611875038272307,v1-backfill,0.0
2025-01-21,2024020756,2024,ANA,FLA,0.2339521518402969,0.3674801034166834,v1-backfill,0.0
2025-01-22,2024020757,2024,TOR,CBJ,0.5733503196694925,0.669722081305843,v1-backfill,0.0
2025-01-22,2024020758,2024,NJD,BOS,0.545709752776371,0.5339250828518927,v1-backfill,1.0
2025-01-22,2024020759,2024,COL,WPG,0.5505275200116789,0.5464497649690421,v1-backfill,0.0
2025-01-22,2024020760,2024,LAK,FLA,0.5309764979194734,0.4999202787390603,v1-backfill,1.0
2025-01-23,2024020761,2024,BOS,OTT,0.3770499039167618,0.5698613652173858,v1-backfill,1.0
2025-01-23,2024020762,2024,DET,MTL,0.5314044696152503,0.5459595888862083,v1-backfill,1.0
2025-01-23,2024020763,2024,NYR,PHI,0.5815648739935932,0.6257832246360876,v1-backfill,1.0
2025-01-23,2024020764,2024,CAR,CBJ,0.7615912203160135,0.6785789108240232,v1-backfill,1.0
2025-01-23,2024020765,2024,STL,VGK,0.3836740000072996,0.4806121495260915,v1-backfill,0.0
2025-01-23,2024020766,2024,MIN,UTA,0.5476974161286087,0.6315078262636291,v1-backfill,0.0
2025-01-23,2024020767,2024,CGY,BUF,0.5754959235643493,0.5854529317029038,v1-backfill,1.0
2025-01-23,2024020768,2024,EDM,VAN,0.6639929614443385,0.6410199778823364,v1-backfill,1.0
2025-01-23,2024020769,2024,ANA,PIT,0.4636538565829187,0.4805047344715309,v1-backfill,1.0
2025-01-23,2024020770,2024,SEA,WSH,0.4609741849174645,0.4366568980592876,v1-backfill,0.0
2025-01-23,2024020771,2024,SJS,NSH,0.3021339173768172,0.4030317472032921,v1-backfill,0.0
2025-01-24,2024020772,2024,NYI,PHI,0.6188647044552019,0.5553864578079184,v1-backfill,1.0
2025-01-24,2024020773,2024,CHI,TBL,0.2937404488453051,0.383798176784858,v1-backfill,0.0
2025-01-24,2024020774,2024,DAL,VGK,0.5860161538831192,0.5648296166923661,v1-backfill,1.0
2025-01-24,2024020775,2024,WPG,UTA,0.7379001831319011,0.6644206455145387,v1-backfill,1.0
2025-01-25,2024020776,2024,BOS,COL,0.4223621745435602,0.5048438301022745,v1-backfill,1.0
2025-01-25,2024020777,2024,EDM,BUF,0.7284335266705144,0.6927026268611762,v1-backfill,1.0
2025-01-25,2024020778,2024,SEA,PIT,0.5486098315374943,0.5444713097773064,v1-backfill,1.0
2025-01-25,2024020779,2024,MTL,NJD,0.4470445824255757,0.5075223245768532,v1-backfill,0.0
2025-01-25,2024020780,2024,OTT,TOR,0.4748674172000507,0.4800110782039868,v1-backfill,1.0
2025-01-25,2024020781,2024,DET,TBL,0.4702502295873795,0.4884480840365853,v1-backfill,1.0
2025-01-25,2024020782,2024,CBJ,LAK,0.3938382529129222,0.4544827997429845,v1-backfill,1.0
2025-01-25,2024020783,2024,STL,DAL,0.4664143939254054,0.4498672823762237,v1-backfill,0.0
2025-01-25,2024020784,2024,MIN,CGY,0.5237892075468435,0.5884251966388155,v1-backfill,0.0
2025-01-25,2024020785,2024,NYI,CAR,0.251258170857734,0.4309446707391917,v1-backfill,1.0
2025-01-25,2024020786,2024,VAN,WSH,0.4922875485129725,0.4691992102794869,v1-backfill,1.0
2025-01-25,2024020787,2024,ANA,NSH,0.3909387921350503,0.4661249693229203,v1-backfill,1.0
2025-01-25,2024020788,2024,SJS,FLA,0.2166491132439572,0.304873546989875,v1-backfill,0.0
2025-01-26,2024020789,2024,NYR,COL,0.5035379569481149,0.5367486146780922,v1-backfill,0.0
2025-01-26,2024020790,2024,OTT,UTA,0.4633346086281827,0.591594226786321,v1-backfill,1.0
2025-01-26,2024020791,2024,WPG,CGY,0.6834936725811203,0.6337515792339522,v1-backfill,1.0
2025-01-26,2024020792,2024,CHI,MIN,0.4099160188363592,0.3911490294872137,v1-backfill,0.0
2025-01-26,2024020793,2024,VGK,FLA,0.5493206383128189,0.5246803586215728,v1-backfill,1.0
2025-01-27,2024020794,2024,DET,LAK,0.4460232771245217,0.4914906983822789,v1-backfill,1.0
2025-01-27,2024020795,2024,PHI,NJD,0.4844830213378649,0.4912536526067528,v1-backfill,1.0
2025-01-27,2024020796,2024,STL,VAN,0.48256639548369,0.5288854378153365,v1-backfill,0.0
2025-01-27,2024020797,2024,EDM,SEA,0.675054064733559,0.6851691422736342,v1-backfill,1.0
2025-01-27,2024020798,2024,SJS,PIT,0.3346868522660688,0.4212859695605827,v1-backfill,1.0
2025-01-28,2024020799,2024,BUF,BOS,0.4790124354859874,0.464205245987563,v1-backfill,1.0
2025-01-28,2024020800,2024,MTL,WPG,0.3502249655300655,0.4271450245945614,v1-backfill,0.0
2025-01-28,2024020801,2024,TBL,CHI,0.7309920771089554,0.7100464655391806,v1-backfill,0.0
2025-01-28,2024020802,2024,NYR,CAR,0.431922525984097,0.5053321745789139,v1-backfill,0.0
2025-01-28,2024020803,2024,NYI,COL,0.409665381661163,0.4588891473279854,v1-backfill,1.0
2025-01-28,2024020804,2024,CGY,WSH,0.4429134619140084,0.4733485587826859,v1-backfill,0.0
2025-01-28,2024020805,2024,VGK,DAL,0.5188368842506176,0.5257914282339011,v1-backfill,0.0
2025-01-28,2024020806,2024,SEA,ANA,0.4408974261128265,0.5967399052894277,v1-backfill,0.0
2025-01-29,2024020807,2024,TOR,MIN,0.589465958493184,0.5790127078282544,v1-backfill,0.0
2025-01-29,2024020808,2024,FLA,LAK,0.5613844664922518,0.5963708067823345,v1-backfill,1.0
2025-01-29,2024020809,2024,NJD,PHI,0.5613314822443822,0.5965436421575443,v1-backfill,1.0
2025-01-29,2024020810,2024,NSH,VAN,0.5204093820378838,0.5212733948518926,v1-backfill,0.0
2025-01-29,2024020811,2024,UTA,PIT,0.4515891786522735,0.5553303413297054,v1-backfill,0.0
2025-01-30,2024020812,2024,BOS,WPG,0.3653892831802773,0.4787983619976039,v1-backfill,0.0
2025-01-30,2024020813,2024,MTL,MIN,0.5387283111352318,0.4760411501831602,v1-backfill,0.0
2025-01-30,2024020814,2024,OTT,WSH,0.450382719549018,0.4776729807614941,v1-backfill,1.0
2025-01-30,2024020815,2024,TBL,LAK,0.6839967051449315,0.5438477249236291,v1-backfill,1.0
2025-01-30,2024020816,2024,PHI,NYI,0.3930430232501836,0.5252606677864652,v1-backfill,0.0
2025-01-30,2024020817,2024,CAR,CHI,0.8362908111547065,0.7524440098255072,v1-backfill,1.0
2025-01-30,2024020818,2024,CGY,ANA,0.6620101883117355,0.6224471907310117,v1-backfill,1.0
2025-01-30,2024020819,2024,EDM,DET,0.7039850876679298,0.6627660476411926,v1-backfill,0.0
2025-01-30,2024020820,2024,VGK,CBJ,0.6499436813270443,0.6547495144146672,v1-backfill,0.0
2025-01-30,2024020821,2024,SEA,SJS,0.7101554557280236,0.6616497921149739,v1-backfill,1.0
2025-01-31,2024020822,2024,BUF,NSH,0.4994185927374834,0.5258787460275667,v1-backfill,1.0
2025-01-31,2024020823,2024,DAL,VAN,0.6433980430653368,0.6291042383085984,v1-backfill,1.0
2025-01-31,2024020824,2024,COL,STL,0.6605426345109696,0.635134672628359,v1-backfill,1.0
2025-01-31,2024020825,2024,UTA,CBJ,0.6232328526171405,0.5394263312947647,v1-backfill,0.0
2025-02-01,2024020826,2024,FLA,CHI,0.8170273357232654,0.7490047750509815,v1-backfill,1.0
2025-02-01,2024020827,2024,BOS,NYR,0.4934578476027009,0.5300795201562302,v1-backfill,1.0
2025-02-01,2024020828,2024,OTT,MIN,0.5418744779636394,0.5180418125220202,v1-backfill,1.0
2025-02-01,2024020829,2024,TBL,NYI,0.630303203040526,0.5885450637142053,v1-backfill,0.0
2025-02-01,2024020830,2024,PIT,NSH,0.5554152336278603,0.5341069712784695,v1-backfill,1.0
2025-02-01,2024020831,2024,WSH,WPG,0.4942512172745776,0.5230581332806681,v1-backfill,0.0
2025-02-01,2024020832,2024,CAR,LAK,0.6450575473152014,0.6200421985589828,v1-backfill,0.0
2025-02-01,2024020833,2024,EDM,TOR,0.6197904741202689,0.5988526199350446,v1-backfill,0.0
2025-02-01,2024020834,2024,CGY,DET,0.5616920879424094,0.550340285205863,v1-backfill,0.0
2025-02-02,2024020835,2024,BUF,NJD,0.4785308992161605,0.4892075612593398,v1-backfill,1.0
2025-02-02,2024020836,2024,COL,PHI,0.6630823844121163,0.6590961539348401,v1-backfill,1.0
2025-02-02,2024020837,2024,ANA,MTL,0.4130013197247909,0.5049486681103431,v1-backfill,1.0
2025-02-02,2024020838,2024,FLA,NYI,0.695439398419302,0.641351012536691,v1-backfill,1.0
2025-02-02,2024020839,2024,NYR,VGK,0.3327257851863105,0.524596295799812,v1-backfill,1.0
2025-02-02,2024020840,2024,DAL,CBJ,0.6551541848124827,0.6793279617288914,v1-backfill,1.0
2025-02-02,2024020841,2024,UTA,STL,0.4875557311247369,0.5233211863804357,v1-backfill,0.0
2025-02-02,2024020842,2024,VAN,DET,0.5979117990573593,0.5608544343367653,v1-backfill,0.0
2025-02-02,2024020843,2024,SEA,CGY,0.6133582115390759,0.5154961453607038,v1-backfill,0.0
2025-02-03,2024020844,2024,NSH,OTT,0.492688575691711,0.4990679128098916,v1-backfill,0.0
2025-02-04,2024020845,2024,BOS,MIN,0.5325610488276421,0.5379140483033792,v1-backfill,1.0
2025-02-04,2024020846,2024,BUF,CBJ,0.5108654994440721,0.5509769024699733,v1-backfill,1.0
2025-02-04,2024020847,2024,TBL,OTT,0.6449791025238956,0.5548954275441513,v1-backfill,1.0
2025-02-04,2024020848,2024,PIT,NJD,0.504495949344905,0.4977914901648183,v1-backfill,0.0
2025-02-04,2024020849,2024,WSH,FLA,0.4630804040205532,0.5249469235437003,v1-backfill,1.0
2025-02-04,2024020850,2024,NYI,VGK,0.4376574809647871,0.4885507559953292,v1-backfill,1.0
2025-02-04,2024020851,2024,STL,EDM,0.3398848199927217,0.4333903283132316,v1-backfill,0.0
2025-02-04,2024020852,2024,WPG,CAR,0.3900332517351701,0.5641990859258518,v1-backfill,1.0
2025-02-04,2024020853,2024,CGY,TOR,0.4774480423166806,0.4851629713733837,v1-backfill,0.0
2025-02-04,2024020854,2024,UTA,PHI,0.512988657254438,0.5389973207747101,v1-backfill,1.0
2025-02-04,2024020855,2024,VAN,COL,0.3820163301034969,0.4848808383990178,v1-backfill,1.0
2025-02-04,2024020856,2024,ANA,DAL,0.2797927993536034,0.3652315531367473,v1-backfill,1.0
2025-02-04,2024020857,2024,SEA,DET,0.5223364849612996,0.4925171647020627,v1-backfill,0.0
2025-02-04,2024020858,2024,SJS,MTL,0.3235536146266654,0.4281707226728315,v1-backfill,0.0
2025-02-05,2024020859,2024,NYR,BOS,0.6525810379881513,0.5596695065051186,v1-backfill,1.0
2025-02-05,2024020860,2024,CHI,EDM,0.2259686840612504,0.3219214643646227,v1-backfill,0.0
2025-02-05,2024020861,2024,LAK,MTL,0.6851840795374269,0.6252348181144222,v1-backfill,1.0
2025-02-06,2024020862,2024,TBL,OTT,0.6368939794995806,0.5649966511623553,v1-backfill,1.0
2025-02-06,2024020863,2024,NJD,VGK,0.4647357293282583,0.5175046246489217,v1-backfill,0.0
2025-02-06,2024020864,2024,PHI,WSH,0.4175910890778244,0.4223029795730001,v1-backfill,0.0
2025-02-06,2024020865,2024,CBJ,UTA,0.5384115641068802,0.5630353646153219,v1-backfill,0.0
2025-02-06,2024020866,2024,STL,FLA,0.3547241604388496,0.4355765891629862,v1-backfill,0.0
2025-02-06,2024020867,2024,MIN,CAR,0.3549423423416644,0.4952216854400454,v1-backfill,1.0
2025-02-06,2024020868,2024,CGY,COL,0.4117639181264029,0.4723858132505336,v1-backfill,0.0
2025-02-06,2024020869,2024,SEA,TOR,0.4117624127724242,0.4293421394006161,v1-backfill,0.0
2025-02-06,2024020870,2024,SJS,VAN,0.31017369439934,0.3642486529213454,v1-backfill,0.0
2025-02-07,2024020871,2024,NYR,PIT,0.5926167184023449,0.6364329193387068,v1-backfill,0.0
2025-02-07,2024020872,2024,WPG,NYI,0.631263153367614,0.6574784094827599,v1-backfill,1.0
2025-02-07,2024020873,2024,CHI,NSH,0.3494707692126679,0.4520315344206262,v1-backfill,1.0
2025-02-07,2024020874,2024,EDM,COL,0.5741454092301777,0.5791447120342699,v1-backfill,0.0
2025-02-07,2024020875,2024,LAK,DAL,0.432513301028002,0.4899804423504368,v1-backfill,1.0
2025-02-08,2024020876,2024,MTL,NJD,0.4010439533147739,0.4928993038683456,v1-backfill,0.0
2025-02-08,2024020877,2024,DET,TBL,0.3844151275196483,0.5237614864796069,v1-backfill,0.0
2025-02-08,2024020878,2024,CAR,UTA,0.7032678905421265,0.6758006587529813,v1-backfill,1.0
2025-02-08,2024020879,2024,BOS,VGK,0.4285961565412237,0.5208253074229464,v1-backfill,0.0
2025-02-08,2024020880,2024,FLA,OTT,0.6315643290938177,0.6310963369248059,v1-backfill,1.0
2025-02-08,2024020881,2024,PHI,PIT,0.6181858379983336,0.5302337589701615,v1-backfill,1.0
2025-02-08,2024020882,2024,CBJ,NYR,0.5544216760613254,0.464839506747539,v1-backfill,0.0
2025-02-08,2024020883,2024,STL,CHI,0.7590044330565292,0.6492039004767112,v1-backfill,1.0
2025-02-08,2024020884,2024,VAN,TOR,0.4340540101327581,0.4963595005569156,v1-backfill,1.0
2025-02-08,2024020885,2024,NSH,BUF,0.4481637862033656,0.5353913485979526,v1-backfill,1.0
2025-02-08,2024020886,2024,MIN,NYI,0.5733200344133417,0.5923340327665412,v1-backfill,1.0
2025-02-08,2024020887,2024,CGY,SEA,0.5818299668658438,0.5938680294702373,v1-backfill,0.0
2025-02-08,2024020888,2024,LAK,ANA,0.5834639100451808,0.6619727972883258,v1-backfill,0.0
2025-02-08,2024020889,2024,SJS,DAL,0.296364043680526,0.2904447136239172,v1-backfill,0.0
2025-02-09,2024020890,2024,WSH,UTA,0.6836741653356074,0.6787327258624748,v1-backfill,0.0
2025-02-09,2024020891,2024,MTL,TBL,0.3655854394137449,0.4545417788754445,v1-backfill,0.0
2025-02-22,2024020892,2024,PHI,EDM,0.34020547266002,0.4038283318312363,v1-backfill,1.0
2025-02-22,2024020893,2024,PIT,WSH,0.4494297970853649,0.4325186586779075,v1-backfill,0.0
2025-02-22,2024020894,2024,DET,MIN,0.5475352689681398,0.5119671480888431,v1-backfill,0.0
2025-02-22,2024020895,2024,BUF,NYR,0.478279007818507,0.4697798483877914,v1-backfill,1.0
2025-02-22,2024020896,2024,FLA,SEA,0.7045948625203543,0.6950861430492524,v1-backfill,0.0
2025-02-22,2024020897,2024,NJD,DAL,0.460270527165409,0.4677182590191608,v1-backfill,0.0
2025-02-22,2024020898,2024,NSH,COL,0.4116635613186977,0.4293531258436559,v1-backfill,1.0
2025-02-22,2024020899,2024,BOS,ANA,0.6223915112795556,0.6355985910483966,v1-backfill,0.0
2025-02-22,2024020900,2024,TOR,CAR,0.4242294756957999,0.5302555408417396,v1-backfill,1.0
2025-02-22,2024020901,2024,OTT,MTL,0.5957920070704226,0.6142132153286131,v1-backfill,0.0
2025-02-22,2024020902,2024,CBJ,CHI,0.682372229697259,0.6299202580949997,v1-backfill,1.0
2025-02-22,2024020903,2024,STL,WPG,0.413938598918659,0.4092902375625808,v1-backfill,0.0
2025-02-22,2024020904,2024,LAK,UTA,0.6430138374339228,0.634627783105611,v1-backfill,1.0
2025-02-22,2024020905,2024,VGK,VAN,0.6241302234650206,0.5875931932908891,v1-backfill,1.0
2025-02-23,2024020906,2024,WSH,EDM,0.3943677083223543,0.5419062403083855,v1-backfill,1.0
2025-02-23,2024020907,2024,PIT,NYR,0.4089852311908621,0.4658318269831344,v1-backfill,0.0
2025-02-23,2024020908,2024,DET,ANA,0.5844742735058158,0.6127699661827427,v1-backfill,1.0
2025-02-23,2024020909,2024,TBL,SEA,0.7170863934719994,0.6421409988524377,v1-backfill,1.0
2025-02-23,2024020910,2024,STL,COL,0.3289147839538479,0.447469568452466,v1-backfill,1.0
2025-02-23,2024020911,2024,NSH,NJD,0.4667674374291692,0.5047935005960644,v1-backfill,0.0
2025-02-23,2024020912,2024,CHI,TOR,0.2371835796342832,0.345025518878512,v1-backfill,0.0
2025-02-23,2024020913,2024,NYI,DAL,0.4274284748259452,0.4370836987111586,v1-backfill,0.0
2025-02-23,2024020914,2024,CGY,SJS,0.7389035700049573,0.6998584744420153,v1-backfill,1.0
2025-02-23,2024020915,2024,UTA,VAN,0.5297331704433443,0.4781529641589555,v1-backfill,1.0
2025-02-24,2024020916,2024,WPG,SJS,0.847628209205634,0.8050126696033708,v1-backfill,1.0
2025-02-24,2024020917,2024,LAK,VGK,0.5045128119376346,0.526555384733797,v1-backfill,1.0
2025-02-25,2024020918,2024,BOS,TOR,0.4442043477862925,0.490067758000411,v1-backfill,0.0
2025-02-25,2024020919,2024,BUF,ANA,0.6163580534660732,0.5854534230077366,v1-backfill,1.0
2025-02-25,2024020920,2024,MTL,CAR,0.3320288097099687,0.420041068034023,v1-backfill,1.0
2025-02-25,2024020921,2024,TBL,EDM,0.4952051027634857,0.51891107849427,v1-backfill,1.0
2025-02-25,2024020922,2024,PHI,PIT,0.5245822225312627,0.5580310834560559,v1-backfill,1.0
2025-02-25,2024020923,2024,WSH,CGY,0.6209983748537282,0.6487735930253874,v1-backfill,0.0
2025-02-25,2024020924,2024,CBJ,DAL,0.3780269615424217,0.3941669674056718,v1-backfill,1.0
2025-02-25,2024020925,2024,NYI,NYR,0.5199871456193048,0.493222138159274,v1-backfill,0.0
2025-02-25,2024020926,2024,STL,SEA,0.6007516606716126,0.5779391193665468,v1-backfill,1.0
2025-02-25,2024020927,2024,NSH,FLA,0.368781284744285,0.4181444007721858,v1-backfill,0.0
2025-02-25,2024020928,2024,MIN,DET,0.5484856376248565,0.5928113372085057,v1-backfill,0.0
2025-02-25,2024020929,2024,UTA,CHI,0.7024994720954284,0.6421378654316112,v1-backfill,1.0
2025-02-26,2024020930,2024,OTT,WPG,0.3843983507377986,0.4310224326504495,v1-backfill,0.0
2025-02-26,2024020931,2024,COL,NJD,0.6180588869108173,0.5996222906228946,v1-backfill,1.0
2025-02-26,2024020932,2024,LAK,VAN,0.5514827688339876,0.5848435493627319,v1-backfill,0.0
2025-02-27,2024020933,2024,BOS,NYI,0.5152858534775469,0.5804141808553973,v1-backfill,0.0
2025-02-27,2024020934,2024,MTL,SJS,0.6937487365365338,0.6837449160295129,v1-backfill,1.0
2025-02-27,2024020935,2024,DET,CBJ,0.6080591805952145,0.6010029857582879,v1-backfill,0.0
2025-02-27,2024020936,2024,TBL,CGY,0.611487454127315,0.6157150374748381,v1-backfill,1.0
2025-02-27,2024020937,2024,FLA,EDM,0.5560148187010341,0.5685479960629928,v1-backfill,1.0
2025-02-27,2024020938,2024,PIT,PHI,0.480067217263366,0.532222888216889,v1-backfill,1.0
2025-02-27,2024020939,2024,WSH,STL,0.6023713838912688,0.6433658479250174,v1-backfill,0.0
2025-02-27,2024020940,2024,CAR,BUF,0.6970915665715747,0.6458059157185883,v1-backfill,1.0
2025-02-27,2024020941,2024,NSH,WPG,0.4871321216935698,0.3815537905439755,v1-backfill,1.0
2025-02-27,2024020942,2024,UTA,MIN,0.533324530072389,0.4663433128645139,v1-backfill,1.0
2025-02-27,2024020943,2024,VGK,CHI,0.7659454617594764,0.7378363240788388,v1-backfill,1.0
2025-02-27,2024020944,2024,ANA,VAN,0.5169317756201143,0.4616205973662705,v1-backfill,1.0
2025-02-28,2024020945,2024,NYR,TOR,0.4862321265348515,0.5199117220545448,v1-backfill,0.0
2025-02-28,2024020946,2024,DAL,LAK,0.5406392912233046,0.6079875917728396,v1-backfill,1.0
2025-02-28,2024020947,2024,COL,MIN,0.7174172826742125,0.5870722580282816,v1-backfill,1.0
2025-03-01,2024020948,2024,CBJ,DET,0.4776954602368386,0.5121628108806278,v1-backfill,1.0
2025-03-01,2024020949,2024,NYI,NSH,0.5455166935928815,0.5747031102733341,v1-backfill,1.0
2025-03-01,2024020950,2024,WSH,TBL,0.5029377544055197,0.5588878644716129,v1-backfill,0.0
2025-03-01,2024020951,2024,FLA,CGY,0.7168932175615108,0.6603613849850213,v1-backfill,1.0
2025-03-01,2024020952,2024,PIT,BOS,0.5459652752064521,0.4924929648532848,v1-backfill,0.0
2025-03-01,2024020953,2024,BUF,MTL,0.5800380124718497,0.5613042829550212,v1-backfill,0.0
2025-03-01,2024020954,2024,OTT,SJS,0.7430985538577365,0.7194395315132524,v1-backfill,1.0
2025-03-01,2024020955,2024,CAR,EDM,0.5738061539261339,0.5541657910460459,v1-backfill,0.0
2025-03-01,2024020956,2024,WPG,PHI,0.70586139624408,0.7003740870149132,v1-backfill,0.0
2025-03-01,2024020957,2024,STL,LAK,0.5403796378216299,0.5010159943638818,v1-backfill,1.0
2025-03-01,2024020958,2024,UTA,NJD,0.549697170116766,0.5008033453965911,v1-backfill,0.0
2025-03-01,2024020959,2024,ANA,CHI,0.6017547232156373,0.6323739404112594,v1-backfill,0.0
2025-03-01,2024020960,2024,SEA,VAN,0.4737628967120179,0.4832479754652466,v1-backfill,1.0
2025-03-02,2024020961,2024,PIT,TOR,0.3073582436134113,0.4070464778397891,v1-backfill,0.0
2025-03-02,2024020962,2024,MIN,BOS,0.5923623512984698,0.5697118236600649,v1-backfill,1.0
2025-03-02,2024020963,2024,CAR,CGY,0.6507536189849382,0.6357291285915838,v1-backfill,1.0
2025-03-02,2024020964,2024,DAL,STL,0.714399582762992,0.6568751979416675,v1-backfill,1.0
2025-03-02,2024020965,2024,NYR,NSH,0.6469759472512745,0.632741636858355,v1-backfill,1.0
2025-03-02,2024020966,2024,VGK,NJD,0.6795656705086046,0.5950267343532863,v1-backfill,1.0
2025-03-03,2024020967,2024,WSH,OTT,0.5784568019743946,0.6140941638955836,v1-backfill,1.0
2025-03-03,2024020968,2024,MTL,BUF,0.5220846359166346,0.551861140567325,v1-backfill,1.0
2025-03-03,2024020969,2024,FLA,TBL,0.5994038984571617,0.586494054187723,v1-backfill,1.0
2025-03-03,2024020970,2024,NYR,NYI,0.4619006489079717,0.6039972008614238,v1-backfill,1.0
2025-03-03,2024020971,2024,TOR,SJS,0.7184706706407312,0.7897193066930218,v1-backfill,0.0
2025-03-03,2024020972,2024,CHI,LAK,0.2912089545755885,0.3767612426357113,v1-backfill,1.0
2025-03-04,2024020973,2024,BOS,NSH,0.5434907122778454,0.6010803975312424,v1-backfill,0.0
2025-03-04,2024020974,2024,BUF,SJS,0.6861740475007942,0.6864498530618107,v1-backfill,0.0
2025-03-04,2024020975,2024,DET,CAR,0.3737864145636883,0.4741645841496131,v1-backfill,0.0
2025-03-04,2024020976,2024,TBL,CBJ,0.4934668358946828,0.6398659514119518,v1-backfill,1.0
2025-03-04,2024020977,2024,PHI,CGY,0.462714640237125,0.533191921983182,v1-backfill,0.0
2025-03-04,2024020978,2024,NYI,WPG,0.2973751528705814,0.4249510819650004,v1-backfill,1.0
2025-03-04,2024020979,2024,DAL,NJD,0.5857298541096377,0.6438695691929379,v1-backfill,1.0
2025-03-04,2024020980,2024,COL,PIT,0.6421210221787347,0.6811572474446573,v1-backfill,1.0
2025-03-04,2024020981,2024,EDM,ANA,0.7073878056388873,0.6926802623200833,v1-backfill,0.0
2025-03-04,2024020982,2024,SEA,MIN,0.4663355741493558,0.4657212113912213,v1-backfill,0.0
2025-03-05,2024020983,2024,NYR,WSH,0.5257212116307132,0.5334556716037375,v1-backfill,0.0
2025-03-05,2024020984,2024,CHI,OTT,0.3102210350919385,0.4186791983648068,v1-backfill,0.0
2025-03-05,2024020985,2024,VGK,TOR,0.5857723899951525,0.5367731527812059,v1-backfill,1.0
2025-03-05,2024020986,2024,VAN,ANA,0.6875661672186915,0.6178922569323542,v1-backfill,1.0
2025-03-05,2024020987,2024,LAK,STL,0.5836982617414331,0.5841979459529013,v1-backfill,0.0
2025-03-06,2024020988,2024,DET,UTA,0.534142133882448,0.585348165587248,v1-backfill,0.0
2025-03-06,2024020989,2024,TBL,BUF,0.6566285726529013,0.6611679882081021,v1-backfill,1.0
